Campaign ID,Campaign Name,Adgroup ID,Adgroup Name,Criterion ID,Criterion Name,Start Date,End Date,Current Bid,Bid,Clicks,Costs,Impressions
246636850,GSN - Spring & Summer Hats - General,19091330770,GSN General - Spring & Summer Hats,18283950120,spring & summer hats,20160228,20160305,0.16,2.65,51,113.00,5160
246876730,GSN - Caps - Brand: Capas - Brands,19110909730,GSN Brands - Capas Caps,18283950120,capas caps,20160228,20160305,0.22,0.11,0,0.00,1
246876730,GSN - Caps - Brand: Capas - Brands,19110909730,GSN Brands - Capas Caps,18283950120,capas caps,20160228,20160305,0.22,0.18,0,0.00,3
246876730,GSN - Caps - Brand: Capas - Brands,19110909730,GSN Brands - Capas Caps,18283950120,capas caps,20160228,20160305,0.22,0.22,0,0.00,4
246876730,GSN - Caps - Brand: Capas - Brands,19110909730,GSN Brands - Capas Caps,18283950120,capas caps,20160228,20160305,0.22,0.34,0,0.00,4
246876730,GSN - Caps - Brand: Capas - Brands,19110909730,GSN Brands - Capas Caps,18283950120,capas caps,20160228,20160305,0.22,0.45,0,0.00,5
246876730,GSN - Caps - Brand: Capas - Brands,19110909730,GSN Brands - Capas Caps,18283950120,capas caps,20160228,20160305,0.22,0.52,0,0.00,6
246876730,GSN - Caps - Brand: Capas - Brands,19110909730,GSN Brands - Capas Caps,18283950120,capas caps,20160228,20160305,0.22,0.55,0,0.00,7
246876730,GSN - Caps - Brand: Capas - Brands,19110909730,GSN Brands - Capas Caps,18283950120,capas caps,20160228,20160305,0.22,0.57,0,0.00,9
246876730,GSN - Caps - Brand: Capas - Brands,19110909730,GSN Brands - Capas Caps,18283950120,capas caps,20160228,20160305,0.22,0.70,0,0.00,11
246878410,GSN - Church Hats - Brand: Kakyco - Brands,19110911770,GSN Brands - Kakyco Church Hats,104148751690,kakyco church hats,20160228,20160305,0.25,0.01,0,0.00,2
246878410,GSN - Church Hats - Brand: Kakyco - Brands,19110911770,GSN Brands - Kakyco Church Hats,104148751690,kakyco church hats,20160228,20160305,0.25,0.25,0,0.00,134
246878410,GSN - Church Hats - Brand: Kakyco - Brands,19110911770,GSN Brands - Kakyco Church Hats,104148751690,kakyco church hats,20160228,20160305,0.25,0.45,0,0.00,233
246878410,GSN - Church Hats - Brand: Kakyco - Brands,19110911770,GSN Brands - Kakyco Church Hats,104148751690,kakyco church hats,20160228,20160305,0.25,0.68,0,0.00,325
246878410,GSN - Church Hats - Brand: Kakyco - Brands,19110911770,GSN Brands - Kakyco Church Hats,104148751690,kakyco church hats,20160228,20160305,0.25,0.94,1,0.72,415
246878410,GSN - Church Hats - Brand: Kakyco - Brands,19110911770,GSN Brands - Kakyco Church Hats,104148751690,kakyco church hats,20160228,20160305,0.25,1.25,1,1.74,497
246878410,GSN - Church Hats - Brand: Kakyco - Brands,19110911770,GSN Brands - Kakyco Church Hats,104148751690,kakyco church hats,20160228,20160305,0.25,1.60,2,2.98,566
246878410,GSN - Church Hats - Brand: Kakyco - Brands,19110911770,GSN Brands - Kakyco Church Hats,104148751690,kakyco church hats,20160228,20160305,0.25,2.02,2,4.35,612
246878410,GSN - Church Hats - Brand: Kakyco - Brands,19110911770,GSN Brands - Kakyco Church Hats,104148751690,kakyco church hats,20160228,20160305,0.25,2.52,2,5.53,627
246878410,GSN - Church Hats - Brand: Kakyco - Brands,19110911770,GSN Brands - Kakyco Church Hats,104148751690,kakyco church hats,20160228,20160305,0.25,3.00,2,6.23,635
246636730,GSN - Pork Pie Hats - General,19091330650,GSN General - Pork Pie Hats,104046661210,pork pie hats,20160228,20160305,0.16,0.01,5,0.05,38
246636730,GSN - Pork Pie Hats - General,19091330650,GSN General - Pork Pie Hats,104046661210,pork pie hats,20160228,20160305,0.16,0.16,5,0.08,193
